# Absorption spectrum
# exc. energy / eV    osc. strength
4.94776599229051     0.00000977280395
4.94895381086479     0.00000000000005
4.95024006567902     0.00000000001103
4.95040352273468     0.00001355091094
4.95194100323872     0.00034204590993
4.95205399833460     0.00000000856405
4.95245528356520     0.00024864316329
4.95298142233327     0.00000000024031
4.95336586622914     0.00000001442114
4.95349724607213     0.00050899616202
4.95384299263930     0.00020434496392
4.95438946316214     0.00000000001351
4.95514919305627     0.00005186389965
4.95685230245714     0.00000000164006
4.95732633038231     0.00087710565842
4.95758099092714     0.00000000044297
4.95809631118878     0.00000000025998
4.95868981609700     0.00001957970166
4.95961318349240     0.00007082390961
4.96044454287102     0.00016210409315
4.96147081312091     0.00050368164964
4.96185836578840     0.00000000085433
4.96242041530202     0.00000000037454
4.96353979847284     0.00039698587625
4.96471518604890     0.00000000115441
4.96514752428912     0.00241436036430
4.96587218422302     0.00000000002045
4.96746183608193     0.00000000104900
4.96816754473575     0.00111640245640
4.96854286637051     0.00113654311152
4.96938514657909     0.00000000000180
4.97074246692464     0.00198718283639
4.97145973570694     0.00000000137168
4.97220360683579     0.00000053951271
4.97222285965923     0.00096323199848
4.97467742368184     0.00013624754157
4.97531537180919     0.00000000001843
4.97599730087352     0.00000000009005
4.97663499828479     0.00007286356679
4.97786244738436     0.00000000001447
4.97800176188585     0.00000425942639
4.97837607264357     0.00000060177585
4.97847464743473     0.00000000000031
4.97939644681179     0.00000000000020
4.97987064551575     0.00000000000151
4.98041530731228     0.00000014317219
4.98077792936214     0.00000666057233
4.98202782996141     0.00000000000197
4.98275722515651     0.00000931207618
4.98340161040934     0.00000131262819
4.98397658024068     0.00000000000099
4.98508591066126     0.00000000000112
4.98568878501253     0.00000449152663
4.98620238274098     0.00000000000073
4.98655572517988     0.00000188940001
4.98745158639039     0.00000000002067
4.98796704316601     0.00001413104992
4.98803439058728     0.00000000009496
4.98921763621406     0.00000000005952
4.98964972205544     0.00003168763118
4.99022175441293     0.00000000000028
4.99075351385853     0.00001325261394
4.99232767302505     0.00000000002089
4.99241101619739     0.00001434739091
4.99303618688461     0.00001110071891
4.99394739732642     0.00000000000314
4.99426055651699     0.00000000045575
4.99470501245588     0.00045151802710
4.99476487544563     0.00000372356942
4.99505613402142     0.00000000136193
4.99569743077144     0.00005175274783
4.99617036735560     0.00000000000521
4.99636633306351     0.00023112302797
4.99770014691695     0.00000000023015
4.99826916148825     0.00000000188487
4.99865152799945     0.00024317714900
4.99924547479018     0.00005792065964
5.00025435528816     0.00000000046601
5.00043397843996     0.00010917938919
5.00154564566638     0.00000000007037
5.00228661047702     0.00002180842087
5.00383051263715     0.00006887372757
5.00551183676533     0.00000000000439
5.00779400055611     0.00000000000098
5.00954410679322     0.00000000000125
5.01039355580133     0.00000118148408
5.01041924957954     0.00000000004256
5.01063039710109     0.00000341222798
5.01119482635031     0.00000000031758
5.01119675038190     0.00000121406041
5.01181135524236     0.00000038844593
5.01291456999845     0.00000231827475
5.01328300306212     0.00000000000007
5.01410154831550     0.00001352172475
5.01422025512814     0.00000000000717
5.01472207795260     0.00000000003356
5.01482182188098     0.00000158911103
5.01581816235032     0.00000000012856
5.01586173414272     0.00012006179487
5.01678361923732     0.00000000024367
